TERM,HS_GPA,ACT_ENGL,ACT_MATH,ACT_READING,ACT_SCIENCE,ACT_COMP,COUNTY_CODE_ORIG,COUNTY_ORIG,STAT_ORIG,COLLEGE,DEGREE,MAJOR,FERRIS_GPA,RETAINED
2017,3.43,NA,NA,NA,NA,NA,MI139,Ottawa,MI,TE,AAS,PPET,3.42,1
2017,3.03,19,24,16,21,20,MI025,Calhoun,MI,ED,AA,CRJU,1.74,1
2017,3.51,NA,NA,NA,NA,NA,MI081,Kent,MI,AS,BS,BIPO,2.76,1
2017,2.89,NA,NA,NA,NA,NA,MI081,Kent,MI,ED,AA,CRJU,2.66,1
2017,3.14,NA,NA,NA,NA,NA,MI045,Eaton,MI,BU,AAS,GNBU,2.79,1
2017,2.58,NA,NA,NA,NA,NA,MI093,Livingston,MI,UN,AA,GNST,3.34,1
2017,3.31,NA,NA,NA,NA,NA,MI047,Emmet,MI,HP,AAS,AHS,3.21,1
2017,3.28,27,26,18,24,24,MI081,Kent,MI,TE,AAS,HEQT,3.24,1
2017,3.03,NA,NA,NA,NA,NA,MI139,Ottawa,MI,BU,AAS,CIS,3.75,0
2017,3.56,NA,NA,NA,NA,NA,MI047,Emmet,MI,TE,AAS,HEQT,3.64,1
2017,2.85,NA,NA,NA,NA,NA,MI081,Kent,MI,ED,BAS,DAGD,0.91,0
2017,3.78,NA,NA,NA,NA,NA,MI163,Wayne,MI,AS,BS,BIBS,3.38,1
2017,2.81,NA,NA,NA,NA,NA,MI159,Van Buren,MI,BU,AAS,GNBU,0,0
2017,3.36,NA,NA,NA,NA,NA,MI063,Huron,MI,HP,AAS,AHS,3.29,1
2017,3.7,NA,NA,NA,NA,NA,MI117,Montcalm,MI,BU,AAS,GNBU,3.77,1
2017,3,21,17,20,16,19,MI139,Ottawa,MI,BU,BS,BUAD,2.83,1
2017,3.97,33,26,34,35,32,MI081,Kent,MI,UN,AA,CARE,3.7,1
2017,2.3,NA,NA,NA,NA,NA,MI067,Ionia,MI,UN,AA,GNST,1.4,0
2017,3.96,28,26,35,27,29,MI163,Wayne,MI,TE,AAS,PPET,3.53,1
2017,4.14,25,27,32,25,27,MI081,Kent,MI,UN,AA,CARE,3.94,1
2017,3.97,NA,NA,NA,NA,NA,MI067,Ionia,MI,HP,AAS,AHS,4,1
2017,3.24,NA,NA,NA,NA,NA,MI049,Genesee,MI,TE,BS,AET,2.78,1
2017,2.92,NA,NA,NA,NA,NA,MI099,Macomb,MI,UN,AA,GNST,0.51,0
2017,2.95,NA,NA,NA,NA,NA,MI067,Ionia,MI,HP,AAS,AHS,3.61,1
2017,3.08,NA,NA,NA,NA,NA,MI017,Bay,MI,AS,AS,PSCI,1.85,0
2017,3.6,NA,NA,NA,NA,NA,MI077,Kalamazoo,MI,TE,AAS,HVAR,3.44,1
2017,3.15,13,21,16,19,16,MI121,Muskegon,MI,AS,AA,ASCA,2.19,0
2017,3.58,26,23,18,21,22,MI077,Kalamazoo,MI,AS,BS,PLSC,3.77,1
2017,3.91,31,21,32,30,29,MI097,Mackinac,MI,UN,AA,CARE,4,1
2017,3.84,NA,NA,NA,NA,NA,MI121,Muskegon,MI,HP,AAS,AHS,3.93,1
2017,3.3,NA,NA,NA,NA,NA,MI045,Eaton,MI,TE,AAS,WELT,3.2,1
2017,3.54,NA,NA,NA,NA,NA,MI081,Kent,MI,ED,AA,CRJU,3.28,1
2017,3.78,NA,NA,NA,NA,NA,MI065,Ingham,MI,AS,AS,PPHR,3.31,1
2017,2.97,NA,NA,NA,NA,NA,MI033,Chippewa,MI,TE,AAS,HEQT,0.33,0
2017,2.95,NA,NA,NA,NA,NA,MI005,Allegan,MI,ED,AA,CRJU,2.98,1
2017,3,NA,NA,NA,NA,NA,MI049,Genesee,MI,HP,AAS,AHS,1.84,0
2017,2.49,15,15,13,11,14,MI145,Saginaw,MI,UN,AA,GNST,0,0
2017,2.72,NA,NA,NA,NA,NA,MI067,Ionia,MI,BU,BS,CIS,3.25,1
2017,3.15,NA,NA,NA,NA,NA,MI145,Saginaw,MI,BU,BS,DSGN,3.35,1
2017,2.46,NA,NA,NA,NA,NA,MI139,Ottawa,MI,UN,AA,GNST,2.66,1
2017,2.91,15,22,23,22,19,MI125,Oakland,MI,HP,AAS,AHS,3.4,1
2017,4.06,NA,NA,NA,NA,NA,MI107,Mecosta,MI,HP,AAS,AHS,3.7,1
2017,2.75,NA,NA,NA,NA,NA,MI163,Wayne,MI,UN,AA,GNST,0,0
2017,2.96,NA,NA,NA,NA,NA,MI015,Barry,MI,BU,BS,HRM,2.08,1
2017,3.27,13,20,18,19,18,MI005,Allegan,MI,TE,AAS,HEQT,2.98,1
2017,3.36,NA,NA,NA,NA,NA,MI139,Ottawa,MI,HP,AAS,AHS,2.79,1
2017,3.44,NA,NA,NA,NA,NA,MI151,Sanilac,MI,HP,AAS,AHS,3.23,1
2017,3.71,NA,NA,NA,NA,NA,MI107,Mecosta,MI,HP,AAS,AHS,3.29,1
2017,3.93,23,24,23,21,23,MI081,Kent,MI,AS,BSW,SOWK,3.94,1
2017,3.22,15,19,16,17,17,MI093,Livingston,MI,UN,AA,CARE,3.42,1
2017,2.7,NA,NA,NA,NA,NA,MI057,Gratiot,MI,TE,BS,CNS,0,0
2017,3.49,26,25,28,25,26,MI107,Mecosta,MI,TE,AAS,PPET,3.79,1
2017,4.05,34,28,33,29,31,MI119,Montmorency,MI,AS,BS,BIPO,4,1
2017,2.6,NA,NA,NA,NA,NA,MI145,Saginaw,MI,UN,AA,GNST,0.93,0
2017,3.73,NA,NA,NA,NA,NA,MI125,Oakland,MI,TE,BS,AMGT,3.54,1
2017,3.74,22,21,21,25,22,MI091,Lenawee,MI,BU,BS,BUAD,2.93,1
2017,3.91,NA,NA,NA,NA,NA,MI063,Huron,MI,AS,BS,BIPO,3.69,1
2017,2.84,NA,NA,NA,NA,NA,MI099,Macomb,MI,UN,AA,GNST,3.27,1
2017,3.03,NA,NA,NA,NA,NA,MI055,Grand Traverse,MI,ED,BS,TDMP,2.75,1
2017,4.04,NA,NA,NA,NA,NA,MI077,Kalamazoo,MI,AS,BA,ENGB,3.41,1
2017,3.13,NA,NA,NA,NA,NA,MI081,Kent,MI,BU,AAS,CIS,3.65,1
2017,3.67,NA,NA,NA,NA,NA,MI097,Mackinac,MI,BU,BS,PGA,3.3,1
2017,3,NA,NA,NA,NA,NA,MI155,Shiawassee,MI,BU,BS,PGA,2.57,1
2017,3.05,NA,NA,NA,NA,NA,MI037,Clinton,MI,TE,AAS,HEQT,1.32,0
2017,3.98,NA,NA,NA,NA,NA,MI031,Cheboygan,MI,BU,AAS,LGST,3.94,0
2017,3.37,NA,NA,NA,NA,NA,MI031,Cheboygan,MI,HP,AAS,AHS,3.53,1
2017,3.88,34,28,30,24,27,MI139,Ottawa,MI,TE,AAS,BCTM,3.9,0
2017,3.13,15,17,26,19,19,MI029,Charlevoix,MI,TE,AAS,BCTM,2.9,0
2017,4.05,NA,NA,NA,NA,NA,MI017,Bay,MI,AS,AS,PSCI,3.28,1
2017,4.38,24,24,25,22,23,MI077,Kalamazoo,MI,AS,BS,BIFB,3.28,1
2017,3.31,14,17,16,20,17,MI029,Charlevoix,MI,UN,AA,CARE,4,0
2017,3.41,20,22,19,23,21,MI157,Tuscola,MI,ED,AA,CRJU,3.84,1
2017,3.4,NA,NA,NA,NA,NA,MI065,Ingham,MI,HP,AAS,AHS,0.9,0
2017,3.56,25,23,28,28,26,MI065,Ingham,MI,KE,BFA,DIAD,4,1
2017,2.6,22,23,25,23,22,MI125,Oakland,MI,TE,AAS,MECH,2.45,1
2017,3.04,NA,NA,NA,NA,NA,MI139,Ottawa,MI,AS,BS,AMCS,1.76,1
2017,3.23,19,16,19,17,18,MI005,Allegan,MI,UN,AA,CARE,3.36,1
2017,3.08,17,16,23,20,19,MI081,Kent,MI,HP,AAS,AHS,3.69,1
2017,3.4,NA,NA,NA,NA,NA,MI127,Oceana,MI,BU,AAS,GNBU,2.61,1
2017,2.38,NA,NA,NA,NA,NA,MI133,Osceola,MI,ED,AA,CRJU,1.89,0
2017,3.18,NA,NA,NA,NA,NA,MI139,Ottawa,MI,ED,AA,CRJU,3.47,1
2017,3.75,NA,NA,NA,NA,NA,MI139,Ottawa,MI,KE,BFA,IN,3.5,1
2017,3.9,NA,NA,NA,NA,NA,MI037,Clinton,MI,BU,BS,DSGN,3.76,1
2017,3.92,NA,NA,NA,NA,NA,MI123,Newaygo,MI,HP,AAS,AHS,3.83,1
2017,3.15,NA,NA,NA,NA,NA,MI049,Genesee,MI,UN,AA,GNST,3.01,0
2017,3.05,NA,NA,NA,NA,NA,MI081,Kent,MI,HP,AAS,AHS,2.29,0
2017,3.73,NA,NA,NA,NA,NA,MI121,Muskegon,MI,HP,AAS,AHS,3.7,1
2017,3.39,NA,NA,NA,NA,NA,MI081,Kent,MI,ED,BS,ELED,3.38,1
2017,3.67,NA,NA,NA,NA,NA,MI067,Ionia,MI,ED,AA,CRJU,3.22,1
2017,3.7,NA,NA,NA,NA,NA,MI133,Osceola,MI,TE,AAS,CETH,3.16,1
2017,2.86,17,16,21,20,19,MI139,Ottawa,MI,BU,AAS,GNBU,3.16,1
2017,2.07,NA,NA,NA,NA,NA,MI077,Kalamazoo,MI,BU,BS,DSGN,0.69,0
2017,3.66,20,18,22,19,20,MI163,Wayne,MI,HP,AAS,AHS,2.77,0
2017,3.13,NA,NA,NA,NA,NA,MI081,Kent,MI,BU,BS,HSMG,2.76,1
2017,3.26,NA,NA,NA,NA,NA,MI075,Jackson,MI,AS,AS,PSCI,3.52,1
2017,2.45,NA,NA,NA,NA,NA,MI121,Muskegon,MI,BU,AAS,GNBU,3.11,1
2017,2.61,NA,NA,NA,NA,NA,MI163,Wayne,MI,ED,AA,CRJU,2.94,1
2017,3.49,NA,NA,NA,NA,NA,MI161,Washtenaw,MI,TE,AAS,BCTM,2.97,1
2017,2.04,NA,NA,NA,NA,NA,MI121,Muskegon,MI,ED,AA,CRJU,0,0
2017,3.48,NA,NA,NA,NA,NA,MI123,Newaygo,MI,TE,AAS,MECH,2.28,1
2017,3.7,NA,NA,NA,NA,NA,MI123,Newaygo,MI,ED,BAS,DAGD,3.1,1
2017,2.5,NA,NA,NA,NA,NA,MI069,Iosco,MI,BU,AAS,GNBU,2.06,1
2017,2.69,NA,NA,NA,NA,NA,MI123,Newaygo,MI,ED,BS,ECED,1.01,0
2017,2.53,NA,NA,NA,NA,NA,MI049,Genesee,MI,TE,AAS,EEIT,1.36,0
2017,3.99,NA,NA,NA,NA,NA,MI041,Delta,MI,AS,AS,PPHR,3.34,1
2017,3.77,NA,NA,NA,NA,NA,MI019,Benzie,MI,HP,AAS,AHS,0,0
2017,3.65,NA,NA,NA,NA,NA,MI025,Calhoun,MI,TE,AAS,ARCH,2.75,1
2017,3.55,NA,NA,NA,NA,NA,MI139,Ottawa,MI,TE,AAS,PPET,3.33,1
2017,3.95,NA,NA,NA,NA,NA,MI127,Oceana,MI,UN,AA,CARE,4,1
2017,3.63,NA,NA,NA,NA,NA,MI121,Muskegon,MI,KE,BFA,GD,1.68,1
2017,2.43,NA,NA,NA,NA,NA,MI081,Kent,MI,ED,BS,ELED,1.48,1
2017,3.65,27,24,30,30,28,MI081,Kent,MI,TE,AAS,BCTM,3.26,1
2017,3.99,20,23,28,24,24,MI153,Schoolcraft,MI,UN,AA,CARE,4,1
2017,2.9,NA,NA,NA,NA,NA,MI081,Kent,MI,ED,AA,CRJU,3.07,1
2017,3.3,NA,NA,NA,NA,NA,MI067,Ionia,MI,TE,AAS,HVAR,3.5,1
2017,3.95,22,20,27,22,23,MI121,Muskegon,MI,AS,AS,PPHR,2.83,0
2017,3.35,NA,NA,NA,NA,NA,MI049,Genesee,MI,TE,AAS,MFT,0.6,0
2017,2.81,NA,NA,NA,NA,NA,MI017,Bay,MI,AS,AS,PPHR,3.23,1
2017,2.61,NA,NA,NA,NA,NA,MI005,Allegan,MI,ED,AA,CRJU,2.85,1
2017,2.83,NA,NA,NA,NA,NA,MI155,Shiawassee,MI,BU,BS,BUAD,3.09,0
2017,3.12,NA,NA,NA,NA,NA,MI069,Iosco,MI,ED,AA,CRJU,2.09,1
2017,3.46,NA,NA,NA,NA,NA,MI127,Oceana,MI,TE,AAS,BCTM,3.19,1
2017,2.4,NA,NA,NA,NA,NA,MI107,Mecosta,MI,UN,AA,GNST,2.98,1
2017,3.26,14,18,16,19,17,MI057,Gratiot,MI,ED,AAS,ECED,3.85,1
2017,3.13,NA,NA,NA,NA,NA,MI021,Berrien,MI,AS,AS,PPHR,0,0
2017,3.42,18,17,25,23,21,MI123,Newaygo,MI,HP,AAS,AHS,2.09,1
2017,4.1,36,28,31,31,31,MI147,St. Clair,MI,AS,AS,PPHR,4,1
2017,2.55,NA,NA,NA,NA,NA,MI163,Wayne,MI,UN,AA,GNST,2.64,0
2017,3.23,NA,NA,NA,NA,NA,MI151,Sanilac,MI,HP,AAS,AHS,2.54,0
2017,3.71,NA,NA,NA,NA,NA,MI107,Mecosta,MI,BU,AAS,GNBU,3.76,1
2017,2.64,NA,NA,NA,NA,NA,MI091,Lenawee,MI,UN,AA,GNST,1.43,1
2017,3.21,17,18,14,21,18,MI067,Ionia,MI,TE,AAS,HEQT,2.99,1
2017,3.74,22,21,19,23,21,MI139,Ottawa,MI,ED,BS,TDMP,4,1
2017,3.31,NA,NA,NA,NA,NA,MI065,Ingham,MI,AS,AA,PSYC,2.86,0
2017,3.44,NA,NA,NA,NA,NA,MI121,Muskegon,MI,KE,BFA,DIAD,3.4,1
2017,3.5,23,18,29,26,24,MI105,Mason,MI,AS,AS,PSCI,1.75,0
2017,3.13,NA,NA,NA,NA,NA,MI105,Mason,MI,UN,AA,GNST,3.66,1
2017,3.8,28,20,25,23,24,MI033,Chippewa,MI,HP,AAS,AHS,3.24,1
2017,2.88,15,21,21,21,20,MI081,Kent,MI,BU,AAS,ACCT,2.49,1
2017,2.78,NA,NA,NA,NA,NA,MI163,Wayne,MI,UN,AA,GNST,4,1
2017,2.53,NA,NA,NA,NA,NA,MI139,Ottawa,MI,UN,AA,GNST,3.41,0
2017,4.37,23,23,29,19,24,MI123,Newaygo,MI,AS,AS,PPHR,3.64,1
2017,2.62,11,15,13,20,11,MI121,Muskegon,MI,UN,AA,GNST,2.21,1
2017,3.63,20,19,23,19,20,MI099,Macomb,MI,ED,AA,CRJU,3.94,1
2017,3.51,NA,NA,NA,NA,NA,MI081,Kent,MI,BU,AAS,ACCT,2.58,1
2017,3.1,21,19,15,19,19,MI081,Kent,MI,TE,AAS,MECH,3.21,1
2017,3.97,NA,NA,NA,NA,NA,MI125,Oakland,MI,BU,BS,MIM,3.72,1
2017,3.47,NA,NA,NA,NA,NA,MI073,Isabella,MI,AS,AS,PPHR,2.09,1
2017,3.88,NA,NA,NA,NA,NA,MI139,Ottawa,MI,KE,BFA,IL,3.85,1
2017,2.73,NA,NA,NA,NA,NA,MI081,Kent,MI,TE,AAS,HVAR,2.5,1
2017,2.91,16,17,20,20,18,MI081,Kent,MI,BU,BS,MKT,2.85,1
2017,3.35,19,19,17,17,18,MI107,Mecosta,MI,TE,AAS,HEQT,2.55,1
2017,3.91,35,30,33,30,32,MI005,Allegan,MI,TE,AAS,MECH,3.75,1
2017,3.52,NA,NA,NA,NA,NA,MI107,Mecosta,MI,UN,AA,CARE,3.24,1
2017,3.88,26,27,31,30,29,MI139,Ottawa,MI,KE,BFA,PH,3.25,1
2017,3.56,NA,NA,NA,NA,NA,MI125,Oakland,MI,AS,BS,BIPM,3.63,1
2017,3.83,29,26,33,31,30,MI057,Gratiot,MI,TE,AAS,ARCH,3.39,1
2017,3.41,NA,NA,NA,NA,NA,MI139,Ottawa,MI,ED,AA,CRJU,3.36,0
2017,3.47,NA,NA,NA,NA,NA,MI081,Kent,MI,AS,AS,PSCI,2.67,1
2017,2.67,NA,NA,NA,NA,NA,MI139,Ottawa,MI,TE,AAS,BCTM,0.65,0
2017,3.58,22,16,25,24,21,MI145,Saginaw,MI,AS,AS,PSCI,1.86,0
2017,2.55,NA,NA,NA,NA,NA,MI085,Lake,MI,UN,AA,GNST,0.95,0
2017,3.79,23,22,23,24,23,MI145,Saginaw,MI,HP,AAS,AHS,3.43,1
2017,2.69,NA,NA,NA,NA,NA,MI135,Oscoda,MI,UN,AA,GNST,3.54,1
2017,2.69,NA,NA,NA,NA,NA,MI075,Jackson,MI,UN,AA,GNST,2.21,0
2017,2.71,NA,NA,NA,NA,NA,MI069,Iosco,MI,UN,AA,GNST,1.41,0
2017,4.2,35,31,32,34,32,MI045,Eaton,MI,BU,BS,ACCF,4,1
2017,3.31,NA,NA,NA,NA,NA,MI163,Wayne,MI,UN,AA,GNST,3.72,0
2017,2.9,NA,NA,NA,NA,NA,MI099,Macomb,MI,AS,AS,PSCI,3.15,1
2017,2.77,NA,NA,NA,NA,NA,MI045,Eaton,MI,BU,AAS,MKT,2.26,0
2017,3.76,20,19,21,23,21,MI143,Roscommon,MI,HP,AAS,AHS,3.8,1
2017,3.5,NA,NA,NA,NA,NA,MI049,Genesee,MI,KE,BFA,IL,3.65,1
2017,3.23,NA,NA,NA,NA,NA,MI125,Oakland,MI,HP,AAS,AHS,3.11,0
2017,3.36,26,25,32,28,28,MI103,Marquette,MI,BU,BS,MIM,3.2,1
2017,3.88,NA,NA,NA,NA,NA,MI081,Kent,MI,UN,AA,CARE,4,1
2017,3.67,NA,NA,NA,NA,NA,MI139,Ottawa,MI,ED,BAS,DAGD,0,1
2017,3.42,NA,NA,NA,NA,NA,MI081,Kent,MI,BU,BS,HSMG,3.25,0
2017,3.62,NA,NA,NA,NA,NA,MI107,Mecosta,MI,HP,AAS,AHS,3.49,1
2017,2.24,14,15,14,15,15,MI125,Oakland,MI,UN,AA,CARE,3.93,1
2017,2.96,NA,NA,NA,NA,NA,MI139,Ottawa,MI,HP,AAS,AHS,3.41,1
2017,3.06,16,22,18,24,20,MI139,Ottawa,MI,TE,AAS,PPET,1.99,1
2017,3.53,24,23,26,26,25,MI021,Berrien,MI,AS,BS,BIOT,3.49,0
2017,3.06,NA,NA,NA,NA,NA,MI123,Newaygo,MI,TE,AAS,HEQT,3.45,1
2017,3.06,NA,NA,NA,NA,NA,MI093,Livingston,MI,ED,BAS,DAGD,2.55,1
2017,2.59,NA,NA,NA,NA,NA,MI139,Ottawa,MI,ED,AA,PTSC,2.89,1
2017,3.43,NA,NA,NA,NA,NA,MI133,Osceola,MI,ED,BS,TDMP,3.12,0
2017,3.93,24,27,25,26,25,MI139,Ottawa,MI,AS,BS,BIPD,3.88,1
2017,3.64,NA,NA,NA,NA,NA,MI125,Oakland,MI,BU,BS,DSGN,3.39,1
2017,3.15,NA,NA,NA,NA,NA,MI137,Otsego,MI,TE,AAS,BCTM,3.33,1
2017,2.82,NA,NA,NA,NA,NA,MI127,Oceana,MI,TE,AAS,AUSV,2.44,1
2017,2.64,NA,NA,NA,NA,NA,MI127,Oceana,MI,UN,AA,GNST,2.86,1
2017,3.58,NA,NA,NA,NA,NA,MI107,Mecosta,MI,TE,AAS,BCTM,1.13,0
2017,3.7,23,16,30,18,22,MI107,Mecosta,MI,AS,BSW,SOWK,3.36,1
2017,2.89,NA,NA,NA,NA,NA,MI121,Muskegon,MI,UN,AA,GNST,2.38,0
2017,3.18,NA,NA,NA,NA,NA,MI107,Mecosta,MI,ED,AA,CRJU,3.7,1
2017,3.7,31,26,32,26,29,MI005,Allegan,MI,KE,BFA,UN,3.93,1
2017,3.32,NA,NA,NA,NA,NA,MI121,Muskegon,MI,AS,AS,PSCI,1.54,1
2017,2.79,16,15,17,18,17,MI139,Ottawa,MI,UN,AA,GNST,3.04,1
2017,3.63,NA,NA,NA,NA,NA,MI107,Mecosta,MI,ED,AAS,ECED,3.72,1
2017,2.85,NA,NA,NA,NA,NA,MI107,Mecosta,MI,UN,AA,CARE,0.73,0
2017,3.49,NA,NA,NA,NA,NA,MI123,Newaygo,MI,AS,AA,SOWK,3.76,1
2017,3.85,NA,NA,NA,NA,NA,MI107,Mecosta,MI,ED,AA,PTSC,3.68,0
2017,3.55,NA,NA,NA,NA,NA,MI107,Mecosta,MI,AS,AS,PSCI,2.99,1
2017,3.12,NA,NA,NA,NA,NA,MI067,Ionia,MI,HP,AAS,AHS,2.6,1
2017,3.78,NA,NA,NA,NA,NA,MI107,Mecosta,MI,HP,AAS,AHS,3.69,1
2017,4.34,26,28,30,33,29,MI077,Kalamazoo,MI,AS,AS,PPHR,4,1
2017,3.28,NA,NA,NA,NA,NA,MI145,Saginaw,MI,HP,AAS,AHS,3.23,1
2017,2.73,NA,NA,NA,NA,NA,MI121,Muskegon,MI,AS,BS,AMCS,0.5,0
2017,3.71,NA,NA,NA,NA,NA,MI005,Allegan,MI,HP,AAS,AHS,3.67,1
2017,3.11,NA,NA,NA,NA,NA,MI149,St. Joseph,MI,UN,AA,GNST,3.57,1
2017,3.49,NA,NA,NA,NA,NA,MI133,Osceola,MI,BU,AAS,MKT,3,1
2017,2.84,NA,NA,NA,NA,NA,MI139,Ottawa,MI,BU,AAS,ACCT,2.96,0
2017,3.06,NA,NA,NA,NA,NA,MI081,Kent,MI,TE,AAS,HVAR,3.14,1
2017,3.05,NA,NA,NA,NA,NA,MI125,Oakland,MI,BU,BS,MKT,1.84,0
2017,3.68,31,22,30,24,27,MI099,Macomb,MI,BU,BS,PGA,2.9,1
2017,2.56,NA,NA,NA,NA,NA,MI093,Livingston,MI,ED,AA,CRJU,2.89,1
2017,3,NA,NA,NA,NA,NA,MI087,Lapeer,MI,HP,AAS,AHS,2.74,0
2017,4,16,18,24,20,20,MI145,Saginaw,MI,AS,AS,PSCI,2.78,1
2017,2.86,NA,NA,NA,NA,NA,MI105,Mason,MI,ED,AS,DGM,2.51,1
2017,3.8,NA,NA,NA,NA,NA,MI105,Mason,MI,AS,AS,PPHR,4,1
2017,3.53,NA,NA,NA,NA,NA,MI137,Otsego,MI,TE,AAS,ARCH,2.78,1
2017,2.42,NA,NA,NA,NA,NA,MI123,Newaygo,MI,UN,AA,GNST,1.07,0
2017,3.99,26,26,24,26,26,MI123,Newaygo,MI,TE,AAS,BCTM,3.84,0
2017,4,30,25,31,25,28,MI009,Antrim,MI,AS,AS,PSCI,3.37,1
2017,2.95,NA,NA,NA,NA,NA,MI021,Berrien,MI,AS,AS,PPHR,2.03,1
2017,2.87,NA,NA,NA,NA,NA,MI021,Berrien,MI,AS,BS,PSYC,2.53,0
2017,2.85,20,15,21,20,19,MI111,Midland,MI,HP,AAS,AHS,3.82,1
2017,2.78,NA,NA,NA,NA,NA,MI009,Antrim,MI,UN,AA,GNST,1.53,0
2017,3.17,16,17,17,17,17,MI009,Antrim,MI,UN,AA,GNST,3.16,0
2017,3.72,NA,NA,NA,NA,NA,MI005,Allegan,MI,HP,AAS,AHS,3.23,1
2017,3.47,NA,NA,NA,NA,NA,MI081,Kent,MI,UN,AA,CARE,3.47,1
2017,3.42,18,17,20,16,18,MI099,Macomb,MI,UN,AA,GNST,3.85,1
2017,3.65,21,22,25,21,22,MI093,Livingston,MI,BU,BS,PGA,3.68,1
2017,3.19,NA,NA,NA,NA,NA,MI137,Otsego,MI,BU,BS,MKT,2.64,0
2017,2.94,NA,NA,NA,NA,NA,MI125,Oakland,MI,UN,AA,GNST,1.34,0
2017,2.84,NA,NA,NA,NA,NA,MI087,Lapeer,MI,AS,AS,PPHR,2.84,1
2017,3.89,NA,NA,NA,NA,NA,MI161,Washtenaw,MI,UN,AA,GNST,4,1
2017,2.53,NA,NA,NA,NA,NA,MI087,Lapeer,MI,UN,AA,GNST,2.38,1
2017,3.04,NA,NA,NA,NA,NA,MI087,Lapeer,MI,AS,AA,LIAR,0.7,0
2017,2.72,NA,NA,NA,NA,NA,MI127,Oceana,MI,BU,AAS,LGST,0,0
2017,2.72,15,19,15,22,18,MI087,Lapeer,MI,UN,AA,GNST,1.89,0
2017,3.73,NA,NA,NA,NA,NA,MI121,Muskegon,MI,AS,AS,PPHR,3.6,1
2017,3.53,NA,NA,NA,NA,NA,MI149,St. Joseph,MI,HP,AAS,AHS,3.18,0
2017,3.67,NA,NA,NA,NA,NA,MI127,Oceana,MI,HP,AAS,AHS,3.51,1
2017,2.8,15,15,15,19,15,MI049,Genesee,MI,UN,AA,GNST,3.07,1
2017,2.68,26,26,26,23,25,MI125,Oakland,MI,TE,AAS,HVAR,2.52,1
2017,2.77,NA,NA,NA,NA,NA,MI123,Newaygo,MI,TE,AAS,BCTM,2.26,1
2017,3.25,NA,NA,NA,NA,NA,MI057,Gratiot,MI,TE,AAS,WELT,3.43,1
2017,3.31,NA,NA,NA,NA,NA,MI163,Wayne,MI,UN,AA,GNST,2.76,1
2017,2.96,NA,NA,NA,NA,NA,MI137,Otsego,MI,AS,AS,PPHR,2.46,0
2017,3.02,NA,NA,NA,NA,NA,MI125,Oakland,MI,UN,AA,GNST,3.14,0
2017,4.22,NA,NA,NA,NA,NA,MI163,Wayne,MI,TE,AAS,MECH,3.68,1
2017,3.51,NA,NA,NA,NA,NA,MI017,Bay,MI,TE,AAS,BCTM,3.43,1
2017,3.39,NA,NA,NA,NA,NA,MI079,Kalkaska,MI,UN,AA,GNST,3.61,1
2017,4,NA,NA,NA,NA,NA,MI121,Muskegon,MI,AS,AA,SOWK,4,1
2017,3.84,NA,NA,NA,NA,NA,MI081,Kent,MI,HP,AAS,AHS,2.84,1
2017,3.44,NA,NA,NA,NA,NA,MI021,Berrien,MI,ED,AA,CRJU,3.22,1
2017,3.61,NA,NA,NA,NA,NA,MI087,Lapeer,MI,AS,BS,BIPO,NA,0
2017,3.33,NA,NA,NA,NA,NA,MI075,Jackson,MI,KE,BFA,GD,2.5,1
2017,2.81,NA,NA,NA,NA,NA,MI125,Oakland,MI,UN,AA,GNST,2.2,1
2017,2.93,NA,NA,NA,NA,NA,MI107,Mecosta,MI,ED,AA,CRJU,2,1
2017,3.88,NA,NA,NA,NA,NA,MI093,Livingston,MI,TE,AAS,ARCH,3.05,1
2017,3.39,NA,NA,NA,NA,NA,MI123,Newaygo,MI,HP,AAS,AHS,1.95,0
2017,3.42,NA,NA,NA,NA,NA,MI009,Antrim,MI,HP,AAS,AHS,1.89,0
2017,3.43,NA,NA,NA,NA,NA,MI165,Wexford,MI,UN,AA,CARE,3.38,1
2017,2.65,NA,NA,NA,NA,NA,MI081,Kent,MI,UN,AA,GNST,2.87,1
2017,3.95,34,28,31,25,28,MI037,Clinton,MI,AS,BS,BIPM,3.79,1
2017,2.5,NA,NA,NA,NA,NA,MI015,Barry,MI,UN,AA,GNST,2.65,1
2017,3.17,NA,NA,NA,NA,NA,MI121,Muskegon,MI,HP,AAS,AHS,2.05,0
2017,3.02,NA,NA,NA,NA,NA,MI015,Barry,MI,UN,AA,GNST,2.06,1
2017,2.78,NA,NA,NA,NA,NA,MI045,Eaton,MI,BU,BS,DSGN,2.21,1
2017,2.95,NA,NA,NA,NA,NA,MI047,Emmet,MI,KE,BFA,PH,2.88,1
2017,3.29,NA,NA,NA,NA,NA,MI165,Wexford,MI,HP,AAS,AHS,3.07,1
2017,3.52,NA,NA,NA,NA,NA,MI165,Wexford,MI,TE,AAS,HVAR,2.31,0
2017,2.88,NA,NA,NA,NA,NA,MI049,Genesee,MI,AS,AS,PSCI,0,0
2017,3.44,NA,NA,NA,NA,NA,MI079,Kalkaska,MI,AS,BS,BIPV,1.93,0
2017,3.68,23,24,23,28,24,MI081,Kent,MI,HP,AAS,AHS,3.5,1
2017,3.55,27,27,20,24,25,MI163,Wayne,MI,HP,AAS,AHS,3.53,1
2017,3.72,23,21,21,22,22,MI145,Saginaw,MI,BU,BS,FIN,3.94,1
